crawllink,id,level,parentId,pathTitles,productCount,products,title
http://www.okeydostavka.ru/msk/%D1%87%D0%B0%D0%B9--%D0%BA%D0%BE%D1%84%D0%B5--%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE/%D0%BA%D0%BE%D1%84%D0%B5,16604,1,16599,"Чай, кофе, какао|ROOT",170,242498|66415|66405|241468|66403|185753|185756|178969|179505|179502|129689|245501|199666|157157|141215|245295|185567|185569|186826|186829|245291|244968|594754|242417|242424|197358|197353|197362|602209|602210|244758|175261|175257|175255|242416|196772|75186|75178|196770|185755|610414|141214|185556|185568|186820|185748|185747|179501|602208|94878|94880|94882|242418|129698|242448|95018|95021|242426|245496|195201|196776|196778|196774|196767|602204|108601|199664|90884|205591|175923|245510|195200|194987|195391|106652|195393|106643|195380|195133|141209|195385|245467|195387|179227|141316|73499|73492|241561|68326|75187|195394|243983|243984|243982|195389|600234|129700|245456|200540|200538|200537|113720|135607|141212|120945|120953|120943|120951|245243|86681|244267|244268|244264|86690|86689|86675|86682|86684|86688|86680|67122|195302|66406|66407|184509|184513|144817|194978|194985|194982|144799|67128|68322|68314|162135|162138|602342|245471|245461|245472|245460|148851|141216|141197|141196|102889|90820|102902|195358|102893|195355|82064|130695|195351|195113|144814|144819|195381|195417|195436|175955|175956|199674|199669|144812|120939|120938|243162|73500|194986,Кофе
http://www.okeydostavka.ru/msk/%D1%87%D0%B0%D0%B9--%D0%BA%D0%BE%D1%84%D0%B5--%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE/%D1%87%D0%B0%D0%B9-%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D1%8B%D0%B9,16605,1,16599,"Чай, кофе, какао|ROOT",41,244928|594620|168848|242439|95242|244266|168487|95045|95046|242441|242437|206670|174981|245863|203612|244257|162142|148663|192290|148665|147110|147114|168395|168424|76976|76972|243726|94947|178864|168856|594618|124905|124854|124857|124853|42564|243723|243724|242423|95040|244925,Чай зеленый
http://www.okeydostavka.ru/msk/%D1%87%D0%B0%D0%B9--%D0%BA%D0%BE%D1%84%D0%B5--%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE/%D1%87%D0%B0%D0%B9-%D1%82%D1%80%D0%B0%D0%B2%D1%8F%D0%BD%D0%BE%D0%B9,16606,1,16599,"Чай, кофе, какао|ROOT",7,245865|95052|242445|242449|95043|245539|148669,Чай травяной
http://www.okeydostavka.ru/msk/%D1%87%D0%B0%D0%B9--%D0%BA%D0%BE%D1%84%D0%B5--%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE/%D1%87%D0%B0%D0%B9-%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9,16607,1,16599,"Чай, кофе, какао|ROOT",99,592893|600241|185539|185540|226803|118330|95028|95035|95044|95048|242433|242434|242442|242443|242436|245892|206666|203608|245800|245798|245852|245871|174975|245872|245870|205608|245851|118335|244258|162151|602630|94886|94883|244265|124251|118311|118301|97550|97554|97747|245866|118296|118290|124907|124855|407495|124852|124860|124870|94946|94978|242425|180781|94900|94884|206655|204523|148671|118299|124242|244411|162144|162149|95051|162147|242451|94891|203616|245793|242551|242553|97754|242553|97754|242554|243084|109013|148662|108802|108804|243918|243921|178847|178848|244926|108805|104068|118294|242564|244412|116938|242563|243725|242560|76960|76973|98233|98232|94975,Чай черный
http://www.okeydostavka.ru/msk/%D1%81%D0%BE%D1%83%D1%81%D1%8B-%D0%B8-%D0%BF%D1%80%D0%B8%D0%BF%D1%80%D0%B0%D0%B2%D1%8B/%D0%B8%D0%BD%D0%B3%D1%80%D0%B5%D0%B4%D0%B8%D0%B5%D0%BD%D1%82%D1%8B-%D0%B4%D0%BB%D1%8F-%D0%B2%D1%8B%D0%BF%D0%B5%D1%87%D0%BA%D0%BC,16600,1,16598,"Растительные масла, соусы и приправы|ROOT",62,104923|107337|104924|90035|243518|502871|616755|616752|616748|93270|201961|90111|59441|153579|120037|185009|244381|90229|107338|90233|90230|184416|120042|185138|104895|80422|90273|90268|94550|108467|107340|120055|185002|80413|185004|90220|107336|80412|104942|182036|601875|602032|193758|186838|104917|104847|104899|104896|145101|145102|90275|182651|185007|244382|104920|182643|185008|167302|614806|174871|104921|183504,Ингредиенты для выпечки
http://www.okeydostavka.ru/msk/%D1%81%D0%BE%D1%83%D1%81%D1%8B-%D0%B8-%D0%BF%D1%80%D0%B8%D0%BF%D1%80%D0%B0%D0%B2%D1%8B/%D0%BA%D0%B5%D1%82%D1%87%D1%83%D0%BF%D1%8B,16601,1,16598,"Растительные масла, соусы и приправы|ROOT",45,173884|245792|245790|245802|204515|245759|204514|204516|245862|84007|84016|245810|84015|204604|204567|84013|245805|204548|105116|601877|204539|204543|204524|114780|204544|204521|138834|139975|243602|139974|140206|242143|242144|38186|32313|35531|243590|78676|78686|182386|84219|84031|242146|138837|138840,Кетчупы
http://www.okeydostavka.ru/msk/%D1%81%D0%BE%D1%83%D1%81%D1%8B-%D0%B8-%D0%BF%D1%80%D0%B8%D0%BF%D1%80%D0%B0%D0%B2%D1%8B/%D0%BC%D0%B0%D0%B9%D0%BE%D0%BD%D0%B5%D0%B7,16602,1,16598,"Растительные масла, соусы и приправы|ROOT",59,602020|244733|245861|245794|245803|245773|381379|428867|594782|527481|564733|421283|327116|140201|478566|140205|524786|533383|326427|583954|590608|533303|474032|243617|594239|574826|594233|594248|470856|594250|594251|386964|305233|323426|594376|413668|409269|386028|313776|601858|400071|427954|249272|498088|601815|601988|92913|110126|520950|578257|93967|245858|245795|396002|243618|594242|93974|594234|505361,Майонез
http://www.okeydostavka.ru/msk/%D1%87%D0%B0%D0%B9--%D0%BA%D0%BE%D1%84%D0%B5--%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE/%D0%BA%D0%B0%D0%BA%D0%B0%D0%BE--%D1%86%D0%B8%D0%BA%D0%BE%D1%80%D0%B8%D0%B9,16603,1,16599,"Чай, кофе, какао|ROOT",27,245896|245895|206696|140000|113732|243821|206702|206671|206692|206682|206674|206678|244895|244899|244060|242576|243751|141222|80104|243752|243747|90272|106647|80100|137319|137315|243749,"Какао, цикорий"
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B0%D1%8F--%D0%BF%D0%BE%D0%B4%D1%80%D0%BE%D1%81%D1%82%D0%BA%D0%BE%D0%B2%D0%B0%D1%8F,16073,1,16068,Косметика и гигиена|ROOT,122,244872|542988|298701|246038|526527|65751|242222|242223|88508|88510|242224|231358|276728|330776|243532|135690|243531|243534|243536|174337|169914|199198|199201|199211|199205|602186|602185|393307|345925|398437|501042|387353|602236|594798|71156|243564|243565|243566|180616|461496|253134|522136|477403|164733|164738|164737|164725|164726|594886|80349|147927|465812|205381|205382|121592|121590|121594|79501|79251|79254|79809|79814|79496|79495|79491|318475|243402|131563|131559|243400|204043|102144|243400|204043|102144|102145|471297|70275|241614|241613|221124|101670|245261|244090|101675|185184|185207|241612|184964|80590|80474|80475|558869|168623|79420|79096|79712|79717|79101|79425|79585|409597|563872|262778|594288|180773|243408|161927|244234|164818|244792|244002|555452|286854|594851|79026|479394|249517|545192|384072|315530|589939,"Косметика детская, подростковая"
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B5%D0%B7%D0%BE%D0%B4%D0%BE%D1%80%D0%B0%D0%BD%D1%82%D1%8B-%D0%B8-%D0%BF%D0%B0%D1%80%D1%84%D1%8E%D0%BC%D0%B5%D1%80%D0%B8%D1%8F,16072,1,16068,Косметика и гигиена|ROOT,0,,Дезодоранты и парфюмерия
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B,16071,1,16068,Косметика и гигиена|ROOT,0,,Гигиенические товары
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B1%D1%83%D0%BC%D0%B0%D0%B6%D0%BD%D1%8B%D0%B5-%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F,16070,1,16068,Косметика и гигиена|ROOT,0,,Бумажные изделия
http://www.okeydostavka.ru/msk/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B,16608,0,-1,ROOT,0,,Электротовары
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%BF%D0%BE-%D1%83%D1%85%D0%BE%D0%B4%D1%83-%D0%B7%D0%B0-%D1%82%D0%B5%D0%BB%D0%BE%D0%BC,16076,1,16068,Косметика и гигиена|ROOT,0,,Уход за телом
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%BF%D0%BE-%D1%83%D1%85%D0%BE%D0%B4%D1%83-%D0%B7%D0%B0-%D0%BB%D0%B8%D1%86%D0%BE%D0%BC,16075,1,16068,Косметика и гигиена|ROOT,0,,Средства по уходу за лицом
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%B2%D0%BE%D0%BB%D0%BE%D1%81,16074,1,16068,Косметика и гигиена|ROOT,0,,Средства для волос
http://www.okeydostavka.ru/msk/%D0%B1%D0%B0%D0%BA%D0%B0%D0%BB%D0%B5%D1%8F/%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B-%D0%B4%D0%BB%D1%8F-%D0%BF%D0%BE%D1%85%D1%83%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,24551,1,15063,Бакалея|ROOT,14,115882|243035|243036|243043|243044|243028|243033|243042|243034|243039|115867|115876|115886|115885,Продукты для похудения
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F-%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0,24553,1,16068,Косметика и гигиена|ROOT,0,,Декоративная косметика
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B1%D1%80%D0%B8%D1%82%D1%8C%D0%B5--%D0%B4%D0%B5%D0%BF%D0%B8%D0%BB%D1%8F%D1%86%D0%B8%D1%8F/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%B1%D1%80%D0%B8%D1%82%D1%8C%D1%8F-%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B8%D0%B5,16078,2,16069,"Бритье, депиляция|Косметика и гигиена|ROOT",72,451936|381375|201780|245729|367356|543355|493308|245691|136942|245549|245550|196310|245525|196727|196728|196729|245544|245543|245545|136943|135676|136946|135683|135679|196284|135685|243535|196288|196315|196317|196308|196494|135700|135680|243522|196295|245553|135699|196534|602178|62948|62617|602179|66838|176224|71540|71459|131625|131626|528951|516791|277361|287561|588729|565815|266023|267521|507570|465367|335110|369829|397833|345943|586442|307412|350907|399242|261954|513589|567398|528332|292876,Средства для бритья мужские
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F-%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%BC%D0%B0%D0%BA%D0%B8%D1%8F%D0%B6%D0%B0-%D0%B3%D1%83%D0%B1,24555,2,24553,Декоративная косметика|Косметика и гигиена|ROOT,79,59530|60326|60325|63315|62842|63118|63127|63132|63328|63322|63186|63839|63848|63854|63852|63851|63853|63856|63859|63842|59507|59510|59490|59483|59492|63008|63014|63019|63018|63032|63329|63333|63343|63342|63647|63649|63666|176524|63652|63659|63667|74368|63551|63553|63559|63690|63689|63697|63703|63704|62986|62978|62989|63345|63346|63348|63349|63355|63353|63356|63362|63360|63363|63655|609889|609876|609859|609891|609860|609875|609895|609850|195805|196116|196119|63815|63803|63805|63874,Средства для макияжа губ
http://www.okeydostavka.ru/msk/%D0%BE%D0%B2%D0%BE%D1%89%D0%B8--%D1%84%D1%80%D1%83%D0%BA%D1%82%D1%8B--%D0%B3%D1%80%D0%B8%D0%B1%D1%8B--%D1%8F%D0%B3%D0%BE%D0%B4%D1%8B,16568,0,-1,ROOT,0,,"Овощи, фрукты, грибы, ягоды"
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F-%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%BC%D0%B0%D0%BD%D0%B8%D0%BA%D1%8E%D1%80%D0%B0-%D0%B8-%D0%BF%D0%B5%D0%B4%D0%B8%D0%BA%D1%8E%D1%80%D0%B0,24557,2,24553,Декоративная косметика|Косметика и гигиена|ROOT,68,59529|59543|59262|59279|59915|59334|59329|59401|59407|59404|59410|59413|59422|59201|59297|59307|59308|59321|59322|59340|59318|59218|59339|59341|59210|59354|59358|59363|59217|59213|59371|59205|59376|59199|59382|59385|59383|59394|59572|59573|59592|59590|59596|59595|59609|59665|59657|59674|59676|59667|59671|59670|59669|59681|59694|59690|59696|59688|59695|59700|59701|59708|59715|59716|59709|59710|59711|59899,Средства для маникюра и педикюра
http://www.okeydostavka.ru/msk/%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0-%D0%B8-%D0%B3%D0%B8%D0%B3%D0%B8%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F-%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%B8%D0%BA%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%BC%D0%B0%D0%BA%D0%B8%D1%8F%D0%B6%D0%B0-%D0%B3%D0%BB%D0%B0%D0%B7,24556,2,24553,Декоративная косметика|Косметика и гигиена|ROOT,136,60312|62405|60313|60327|60317|62633|62632|63419|62312|60309|60308|63054|63425|63438|63442|63448|60305|62423|63262|62450|62553|63482|63052|62335|63176|63087|63178|63586|63380|63585|63607|63373|63588|63732|63583|63589|63581|63597|63598|63600|63750|63748|63749|74180|74181|74178|74182|74183|468176|74188|63879|63887|63888|63916|63917|63898|63894|63919|63906|63572|63722|63726|63728|63730|63740|63837|63569|63752|63513|63511|63514|63517|63519|63518|63595|63592|63753|63761|59296|63208|63675|63913|59898|63708|63709|63712|63711|59491|176512|59495|199338|609862|196186|196006|195602|195603|195609|195621|196082|196075|642295|642296|642302|642305|642314|642325|642283|195974|196189|196066|196190|195815|196125|196124|195873|195734|195732|195708|196096|63733|63731|63788|63787|63791|63790|63627|63810|63808|63809|63608|63610|63615|59198|59192|59545|63223,Средства для макияжа глаз
http://www.okeydostavka.ru/msk/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B-%D0%B4%D0%BB%D1%8F-%D0%B4%D0%B0%D1%87%D0%B8-%D0%B8-%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%D0%B0/%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B-%D0%B4%D0%BB%D1%8F-%D0%BF%D0%B8%D0%BA%D0%BD%D0%B8%D0%BA%D0%B0-%D0%B8-%D1%82%D1%83%D1%80%D0%B8%D0%B7%D0%BC%D0%B0,24559,1,16614,"Товары для ремонта, дачи и отдыха|ROOT",70,205543|619099|205860|21647|121086|121007|153085|544196|121090|120972|120988|120992|143226|143228|29139|33922|37191|134460|618770|192351|624695|624698|25632|405742|136287|22791|29539|29534|29537|142095|636471|205550|22756|22753|22755|39784|40028|608207|438012|237630|561157|26212|100799|28529|114232|141980|114227|20991|142007|146396|130861|608206|112924|36750|31906|598880|40854|40133|39239|37536|39114|37412|29560|29559|624693|400339|618170|92219|142015|24272,Товары для пикника и туризма
http://www.okeydostavka.ru/msk/%D0%B1%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F-%D1%85%D0%B8%D0%BC%D0%B8%D1%8F-%D0%B8-%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B-%D0%B4%D0%BB%D1%8F-%D0%B4%D0%BE%D0%BC%D0%B0/%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0--20,24558,1,15075,Бытовая химия и товары для дома|ROOT,0,,Посуда
http://www.okeydostavka.ru/msk/%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8--%D1%81%D0%BE%D0%BA%D0%B8/%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8,16567,1,16562,"Напитки, соки|ROOT",18,105617|105615|405649|290328|207367|366441|77253|77068|241224|77237|594276|439802|532704|180701|450329|457878|361600|598347,Энергетические напитки
http://www.okeydostavka.ru/msk/%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8--%D1%81%D0%BE%D0%BA%D0%B8/%D1%81%D0%BE%D0%BA%D0%B8--%D0%BD%D0%B5%D0%BA%D1%82%D0%B0%D1%80%D1%8B--%D0%BC%D0%BE%D1%80%D1%81%D1%8B,16566,1,16562,"Напитки, соки|ROOT",192,116569|185901|185903|115801|569216|589258|134301|134300|371695|452259|565093|400524|83326|286884|83321|83323|83324|83325|81671|81669|134400|549549|83327|83320|119497|119433|81499|154017|420494|84659|84655|84658|84654|84657|312007|499132|329268|537040|282196|104387|367732|501703|518330|577217|450505|81145|237565|483226|105326|285291|105327|301614|556632|417394|506358|368289|338264|594774|594430|575624|525314|282103|469024|555292|371595|133165|133166|133162|114763|152894|114768|152898|133161|592431|133182|592385|140159|140161|305675|377411|592437|295819|393664|571551|425566|334759|592434|133169|534635|182803|119431|119434|119500|459844|455339|512391|263228|81484|590009|81488|413082|261100|81377|450834|531540|81148|599093|290321|81450|395667|81496|349095|418752|444996|538741|398577|229862|81448|491307|464555|114769|114771|391422|263055|580739|380492|486153|541722|253000|594568|140163|140166|93202|594730|93201|144910|524925|133183|144904|440674|93206|144902|281863|283861|133170|119494|182804|182802|119436|367004|591508|358134|357000|332566|247414|284240|240548|560633|478248|223300|364092|575760|584112|80832|81460|431436|81445|531468|466926|195365|110522|464081|566881|322763|446948|110520|250181|404580|452372|406264|527510|575167|312977|135641|411726|421036|560308|531659|469790|592402|592456|133163,"Соки, нектары, морсы"
http://www.okeydostavka.ru/msk/%D0%BC%D1%8F%D1%81%D0%BE-%D0%B8-%D0%BF%D1%82%D0%B8%D1%86%D0%B0/%D0%BF%D1%82%D0%B8%D1%86%D0%B0-%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F,16561,1,16557,Мясо и птица|ROOT,86,132102|159784|53910|56026|56138|48993|56858|44267|44255|46412|52187|154625|44278|45247|44317|56012|132138|116039|53906|53007|56020|58037|154629|44254|44279|44322|48997|159785|45252|56532|44320|52185|56856|44261|45253|46414|48978|132123|56602|42676|154626|56191|48688|50155|50000|57019|48694|49998|134503|159787|55587|116032|48695|116040|116037|48691|56000|45091|154632|52210|56034|56139|43569|44263|44330|46418|48995|56024|45251|48891|44269|43825|50109|44256|49927|57517|56853|52372|134504|48991|573691|48693|154374|48690|56028|132126,Птица охлажденная
http://www.okeydostavka.ru/msk/%D0%BC%D1%8F%D1%81%D0%BE-%D0%B8-%D0%BF%D1%82%D0%B8%D1%86%D0%B0/%D0%BF%D1%82%D0%B8%D1%86%D0%B0-%D0%B7%D0%B0%D0%BC%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F,16560,1,16557,Мясо и птица|ROOT,25,46256|56065|49340|46793|56067|46254|47812|45197|44995|55833|46790|46787|55837|47111|52920|45195|45709|46741|49339|46789|55832|55838|46711|52216|55834,Птица замороженная
http://www.okeydostavka.ru/msk/%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8--%D1%81%D0%BE%D0%BA%D0%B8/%D0%B2%D0%BE%D0%B4%D0%B0,16563,1,16562,"Напитки, соки|ROOT",72,597245|197361|197407|152832|152830|248984|318548|494353|201512|201507|201505|201504|60839|543467|60755|197355|197356|197360|180354|180361|180356|59727|59721|60758|468056|347590|468010|241343|488636|363090|346628|529697|265373|594560|496335|311453|590036|550965|257940|336539|425744|464522|273613|436111|566009|379314|587272|482863|563289|579326|117670|538990|117671|273359|295725|353359|291283|409955|406660|482033|313299|371584|444214|494977|594750|594764|597423|76270|387175|76268|339759|249193,Вода
http://www.okeydostavka.ru/msk/%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8--%D1%81%D0%BE%D0%BA%D0%B8,16562,0,-1,ROOT,0,,"Напитки, соки"
http://www.okeydostavka.ru/msk/%D0%B7%D0%B0%D0%BC%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5-%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B/%D0%BF%D0%BE%D0%BB%D1%83%D1%84%D0%B0%D0%B1%D1%80%D0%B8%D0%BA%D0%B0%D1%82%D1%8B-%D0%B7%D0%B0%D0%BC%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5/%D0%B1%D0%BB%D0%B8%D0%BD%D1%87%D0%B8%D0%BA%D0%B8--%D0%BC%D1%83%D1%87%D0%BD%D1%8B%D0%B5-%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F,15111,2,15107,Полуфабрикаты замороженные|Замороженные продукты|ROOT,44,92673|92677|242331|92671|92649|92775|242330|242339|92758|598076|92771|92378|242327|178096|244911|242328|242356|81685|92375|92744|242893|388303|244913|92770|244912|92670|81686|242338|490236|92761|168125|168139|168133|168137|82039|114210|111505|111498|242345|242894|244392|92708|92716|92722,"Блинчики, мучные изделия"
http://www.okeydostavka.ru/msk/%D0%BE%D0%B2%D0%BE%D1%89%D0%B8--%D1%84%D1%80%D1%83%D0%BA%D1%82%D1%8B--%D0%B3%D1%80%D0%B8%D0%B1%D1%8B--%D1%8F%D0%B3%D0%BE%D0%B4%D1%8B/%D0%BE%D0%B2%D0%BE%D1%89%D0%B8--20/%D1%82%D0%BE%D0%BC%D0%B0%D1%82,16573,2,16570,"Овощи|Овощи, фрукты, грибы, ягоды|ROOT",10,44759|52009|52010|53003|52004|109865|45448|20651|21464|23483,Томат
http://www.okeydostavka.ru/msk/%D0%B1%D1%8B%D1%82%D0%BE%D0%B2%D0%B0%D1%8F-%D1%85%D0%B8%D0%BC%D0%B8%D1%8F-%D0%B8-%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B-%D0%B4%D0%BB%D1%8F-%D0%B4%D0%BE%D0%BC%D0%B0/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%BF%D0%BE-%D1%83%D1%85%D0%BE%D0%B4%D1%83-%D0%B7%D0%B0-%D0%BE%D0%B1%D1%83%D0%B2%D1%8C%D1%8E/%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%BE%D0%B1%D1%83%D0%B2%D0%B8,15087,2,15086,Средства по уходу за обувью|Бытовая химия и товары для дома|ROOT,47,238784|141978|141979|312075|318250|233022|289415|270172|391331|219466|525254|68427|571860|509626|315398|128451|129171|356764|365246|285046|243338|285462|566111|506635|587630|351485|501166|367387|357504|201951|201943|535265|584192|318494|142371|142367|577664|240786|242125|573592|594876|108271|108272|108269|249360|108219|404323,Средства для обуви
http://www.okeydostavka.ru/msk/%D0%BE%D0%B2%D0%BE%D1%89%D0%B8--%D1%84%D1%80%D1%83%D0%BA%D1%82%D1%8B--%D0%B3%D1%80%D0%B8%D0%B1%D1%8B--%D1%8F%D0%B3%D0%BE%D0%B4%D1%8B/%D0%BE%D0%B2%D0%BE%D1%89%D0%B8--20/%D0%B3%D1%80%D0%B8%D0%B1%D1%8B-%D1%81%D0%B2%D0%B5%D0%B6%D0%B8%D0%B5,16641,2,16570,"Овощи|Овощи, фрукты, грибы, ягоды|ROOT",3,42184|134961|45692,Грибы свежие
